province,id_met,city,lat,lon,alt_sensor,alt_site
云南,56891,罗平,24.59,104.19,1482.4,1482.7
云南,56898,峨山,24.11,102.24,1601.2,1600.0
云南,56944,沧源,23.09,99.16,1280.7,1278.3
云南,56946,耿马,23.33,99.24,1104.8,1104.9
云南,56948,西盟,22.38,99.36,1156.1,1155.0
云南,56949,孟连,22.19,99.36,946.1,945.0
云南,56950,双江,23.28,99.48,1044.0,1044.1
云南,56951,临沧,23.53,100.05,1502.6,1502.4
云南,56952,景谷,23.30,100.42,914.0,913.2
云南,56954,澜沧,22.34,99.56,1054.4,1054.8
云南,56958,勐海,21.55,100.25,1177.5,1176.3
云南,56962,墨江,23.25,101.40,1315.3,1314.6
云南,56964,思茅,22.47,100.58,1302.9,1302.1
云南,56966,元江,23.36,101.59,401.6,400.9
云南,56969,勐腊,21.28,101.35,634.4,633.4
云南,56970,石屏,23.42,102.29,1419.9,1419.3
云南,56975,红河,23.22,102.26,975.9,974.5
云南,56976,元阳,23.14,102.50,229.4,232.0
云南,56977,江城,22.35,101.51,1121.0,1120.5
云南,56978,绿春,23.00,102.25,1640.7,1642.8
云南,56982,开远,23.42,103.17,1117.6,1117.0
云南,56984,个旧,23.23,103.09,1717.7,1720.5
云南,56987,金平,22.47,103.14,1261.1,1260.0
云南,56991,砚山,23.37,104.20,1561.1,1561.1
云南,56992,西畴,23.27,104.42,1508.1,1507.5
云南,56994,文山,23.20,104.17,1292.7,1293.5
云南,56995,马关,23.02,104.25,1335.4,1332.9
云南,59007,广南,24.04,105.04,1251.4,1249.6
云南,59205,富宁,23.39,105.38,688.3,685.8
浙江,58443,长兴,31.01,119.54,19.8,25.0
浙江,58446,安吉,30.38,119.42,66.8,72.2
浙江,58448,临安,30.13,119.42,118.6,117.6
浙江,58449,富阳,30.03,119.57,47.9,46.5
浙江,58450,湖州,30.52,120.03,7.8,7.4
浙江,58451,嘉善,30.50,120.56,3.4,2.6
浙江,58452,嘉兴,30.44,120.46,4.3,4.8
浙江,58453,绍兴,30.04,120.30,10.7,7.9
浙江,58454,德清,30.32,119.59,103.0,102.0
浙江,58455,海宁,30.31,120.39,8.1,8.8
浙江,58456,桐乡,30.38,120.31,6.7,6.0
浙江,58457,杭州,30.14,120.10,42.6,41.7
浙江,58458,海盐,30.32,120.54,3.9,4.8
浙江,58459,萧山,30.11,120.17,42.4,44.3
浙江,58464,平湖,30.39,121.07,5.5,4.0
浙江,58467,慈溪,30.12,121.16,5.7,4.5
浙江,58468,余姚,30.03,121.10,6.6,5.4
浙江,58472,嵊泗,30.44,122.27,73.9,79.6
浙江,58477,定海,30.02,122.06,36.7,35.7
浙江,58484,岱山,30.15,122.12,9.4,37.1
浙江,58537,开化,29.08,118.24,154.1,153.6
浙江,58542,桐庐,29.49,119.41,47.3,46.1
浙江,58543,淳安,29.37,119.01,172.6,171.4
浙江,58544,建德,29.29,119.16,90.1,88.9
浙江,58546,浦江,29.28,119.53,114.2,115.8
浙江,58547,龙游,29.02,119.11,65.1,66.2
浙江,58548,兰溪,29.13,119.28,46.7,50.2
浙江,58549,金华,29.07,119.39,61.4,62.6
浙江,58550,诸暨,29.42,120.15,39.4,39.1
浙江,58553,上虞,30.03,120.49,6.4,6.4
浙江,58555,新昌,29.31,120.53,112.4,113.9
浙江,58556,嵊州,29.36,120.49,103.8,104.3
浙江,58557,义乌,29.20,120.05,87.6,90.0
浙江,58558,东阳,29.16,120.13,89.0,89.9
浙江,58559,天台,29.10,120.59,59.5,58.3
浙江,58560,磐安,29.03,120.26,301.3,304.5
浙江,58561,镇海,29.59,121.36,5.2,4.0
浙江,58562,鄞州,29.47,121.33,6.2,5.0
浙江,58563,北仑,29.53,121.50,6.0,5.0
浙江,58565,奉化,29.42,121.23,42.7,41.5
浙江,58566,象山,29.28,121.53,7.2,6.0
浙江,58567,宁海,29.19,121.26,40.4,39.3
浙江,58568,三门,29.07,121.23,35.9,34.5
浙江,58569,石浦,29.12,121.57,129.2,128.4
浙江,58570,普陀,29.57,122.18,83.2,85.2
浙江,58631,常山,28.54,118.30,132.1,137.0
浙江,58632,江山,28.43,118.36,124.1,126.3
浙江,58642,武义,28.53,119.48,102.6,105.1
浙江,58643,永康,28.54,120.02,99.4,102.9
浙江,58644,遂昌,28.36,119.17,237.2,237.8
浙江,58646,丽水,28.27,119.55,59.6,59.7
浙江,58647,龙泉,28.05,119.08,217.3,222.1
浙江,58652,仙居,28.52,120.43,79.1,83.0
浙江,58654,缙云,28.40,120.05,184.9,184.7
浙江,58656,乐清,28.04,120.58,58.2,60.8
浙江,58657,青田,28.09,120.17,59.0,57.8
浙江,58658,永嘉,28.09,120.41,36.4,34.3
浙江,58659,温州,28.02,120.39,29.0,28.3
浙江,58660,临海,28.52,121.12,6.8,6.6
浙江,58664,温岭,28.22,121.22,33.6,35.3
浙江,58665,洪家,28.37,121.25,5.3,4.6
浙江,58666,大陈,28.27,121.54,84.4,86.2
浙江,58667,玉环,28.05,121.16,99.4,95.9
浙江,58742,云和,28.07,119.33,159.6,163.0
浙江,58745,庆元,27.37,119.05,391.7,400.8
浙江,58746,泰顺,27.33,119.42,514.2,538.9
浙江,58750,文成,27.47,120.05,106.4,105.4
浙江,58751,平阳,27.40,120.34,255.0,254
浙江,58752,瑞安,27.47,120.39,37.9,39.7
浙江,58648,景宁,28.00,119.38,247.8,246.8
重庆,57333,城口,31.57,108.40,800.0,798.2
重庆,57338,开县,31.11,108.25,213.2,216.5
重庆,57339,云阳,30.57,108.41,296.4,297.2
重庆,57345,巫溪,31.24,109.37,339.8,337.8
重庆,57348,奉节,31.01,109.32,300.3,299.8
重庆,57349,巫山,31.04,109.52,275.9,275.7
重庆,57409,潼南,30.11,105.48,295.8,297.7
重庆,57425,垫江,30.20,107.20,430.5,433.8
重庆,57431,天城,30.50,108.21,256.8,257.0
重庆,57432,万州,30.46,108.24,188.8,186.7
重庆,57437,忠县,30.18,108.02,326.3,325.6
重庆,57438,石柱,29.59,108.07,630.3,632.3
重庆,57502,大足,29.42,105.42,395.3,394.7
重庆,57505,荣昌,29.25,105.35,324.0,338.0
重庆,57506,永川,29.22,105.54,351.8,353.0
重庆,57509,万盛,28.57,106.56,325.7,325.3
重庆,57510,铜梁,29.51,106.04,327.5,326.3
重庆,57511,北碚,29.51,106.27,242.9,240.8
重庆,57512,合川,29.58,106.17,231.2,230.6
重庆,57513,渝北,29.44,106.37,465.5,464.7
重庆,57514,璧山,29.35,106.13,325.0,331.5
重庆,57516,沙坪坝,29.35,106.28,259.6,259.1
重庆,57517,江津,29.17,106.15,256.3,261.4
重庆,57518,巴南,29.20,106.30,506.9,506.1
重庆,57519,南川,29.10,107.07,699.8,698.8
重庆,57520,长寿,29.50,107.04,382.8,377.6
重庆,57523,丰都,29.51,107.44,290.4,290.5
重庆,57525,武隆,29.19,107.45,273.3,277.9
重庆,57536,黔江,29.32,108.47,608.8,607.3
重庆,57537,彭水,29.18,108.10,321.3,322.2
重庆,57612,綦江,29.00,106.39,475.9,474.7
重庆,57633,酉阳,28.49,108.46,827.7,826.5
重庆,57635,秀山,28.27,108.59,364.0,363.7
极地,89573,南极中山,-69.22,-76.22,17.0,14.9
极地,89058,南极长城,-62.13,-58.58,12.0,10.0
